plate,experiment,well,row,col,readtime,abs600,neon_top,crim_top
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,E12,E,12,7,0.2332,430635,25561
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,F1,F,1,7,0.2537,92066,475780
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,F2,F,2,7,0.1542,126335,537147
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,F3,F,3,7,0.1947,225758,858454
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,F4,F,4,7,0.1296,128164,558987
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,F5,F,5,7,0.1882,131056,622148
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,F6,F,6,7,0.1334,78196,395750
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,F7,F,7,7,0.1638,7011,2692
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,F8,F,8,7,0.2732,7843,2692
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,F9,F,9,7,0.2834,7640,1346
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,F10,F,10,7,0.1739,431318,14801
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,F11,F,11,7,0.159,326768,18297
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,F12,F,12,7,0.1016,8125,3495
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,G1,G,1,7,0.0765,7988,2151
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,G2,G,2,7,0.0772,9654,1614
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,G3,G,3,7,0.0785,9029,2691
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,G4,G,4,7,0.0797,8264,2422
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,G5,G,5,7,0.0769,9934,1615
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,G6,G,6,7,0.079,6528,2422
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,G7,G,7,7,0.0681,5903,2692
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,G8,G,8,7,0.0694,6807,1077
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,G9,G,9,7,0.0702,6806,2961
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,G10,G,10,7,0.0699,8401,808
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,G11,G,11,7,0.0694,8265,1615
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,G12,G,12,7,0.0697,7293,1615
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,H1,H,1,7,0.0774,8124,2154
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,H2,H,2,7,0.0765,7707,1078
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,H3,H,3,7,0.0772,6179,1616
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,H4,H,4,7,0.08,7708,1077
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,H5,H,5,7,0.0797,7776,2154
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,H6,H,6,7,0.0678,6527,808
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,H7,H,7,7,0.0684,6318,1616
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,H8,H,8,7,0.0696,6040,1885
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,H9,H,9,7,0.0694,7361,2154
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,H10,H,10,7,0.0686,6458,2154
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,H11,H,11,7,0.068,6736,538
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,H12,H,12,7,0.0696,6319,807
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,A1,A,1,7,0.2291,508747,4555
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,A2,A,2,7,0.0885,184344,5125
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,A3,A,3,7,0.0852,186062,7845
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,A4,A,4,7,0.0894,221893,5960
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,A5,A,5,7,0.0915,308506,5965
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,A6,A,6,7,0.0909,236747,6239
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,A7,A,7,7,0.0973,17702,77883
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,A8,A,8,7,0.1004,20374,63783
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,A9,A,9,7,0.1092,22064,144159
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,A10,A,10,7,0.0984,20293,98569
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,A11,A,11,7,0.1547,27552,169170
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,A12,A,12,7,0.0914,19167,66256
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,B1,B,1,7,0.0907,254216,5977
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,B2,B,2,7,0.1013,532439,8693
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,B3,B,3,7,0.0985,432459,10052
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,B4,B,4,7,0.0951,525432,10866
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,B5,B,5,7,0.097,531726,9779
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,B6,B,6,7,0.0979,507344,9780
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,B7,B,7,7,0.101,55380,174133
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,B8,B,8,7,0.1162,41586,302386
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,B9,B,9,7,0.1071,37232,257565
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,B10,B,10,7,0.1021,36323,199628
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,B11,B,11,7,0.1002,37950,206680
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,B12,B,12,7,0.1691,29511,82754
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,C1,C,1,7,0.1012,19063,200794
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,C2,C,2,7,0.1032,19619,242753
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,C3,C,3,7,0.1017,18075,171359
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,C4,C,4,7,0.0904,17018,172190
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,C5,C,5,7,0.1042,22775,278687
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,C6,C,6,7,0.0916,16238,139329
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,C7,C,7,7,0.0954,508392,2983
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,C8,C,8,7,0.0935,316380,3254
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,C9,C,9,7,0.0931,447891,2440
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,C10,C,10,7,0.0999,301499,2711
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,C11,C,11,7,0.0933,430607,2440
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,C12,C,12,7,0.101,413402,1356
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,D1,D,1,7,0.0994,17054,114432
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,D2,D,2,7,0.0962,17827,150488
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,D3,D,3,7,0.0957,19933,148876
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,D4,D,4,7,0.1073,23309,312394
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,D5,D,5,7,0.1032,23940,186572
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,D6,D,6,7,0.0981,20710,157290
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,D7,D,7,7,0.0986,589698,3254
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,D8,D,8,7,0.094,379427,3525
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,D9,D,9,7,0.0906,390965,2983
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,D10,D,10,7,0.0891,342534,2169
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,D11,D,11,7,0.0933,445316,2711
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,D12,D,12,7,0.1393,733044,2438
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,E1,E,1,7,0.0974,563376,2167
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,E2,E,2,7,0.0969,454957,3251
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,E3,E,3,7,0.0968,503747,1897
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,E4,E,4,7,0.0941,673865,2710
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,E5,E,5,7,0.0978,481792,2710
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,E6,E,6,7,0.0979,418201,2168
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,E7,E,7,7,0.1045,24424,231499
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,E8,E,8,7,0.1127,24217,263483
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,E9,E,9,7,0.106,23997,257272
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,E10,E,10,7,0.1006,22659,221228
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,E11,E,11,7,0.09,21326,149083
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,E12,E,12,7,0.0999,12206,102464
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,F1,F,1,7,0.0973,437194,1626
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,F2,F,2,7,0.0991,649358,2168
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,F3,F,3,7,0.1044,832283,4337
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,F4,F,4,7,0.0916,485034,2711
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,F5,F,5,7,0.0982,449046,4337
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,F6,F,6,7,0.0976,517136,1355
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,F7,F,7,7,0.1007,45151,198444
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,F8,F,8,7,0.1036,21941,209283
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,F9,F,9,7,0.1131,21599,298249
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,F10,F,10,7,0.1053,23072,290322
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,F11,F,11,7,0.1014,22931,268324
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,F12,F,12,7,0.0949,12627,78807
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,G1,G,1,7,0.0788,8694,1625
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,G2,G,2,7,0.0765,11075,1625
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,G3,G,3,7,0.0818,10163,2168
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,G4,G,4,7,0.0776,11423,3252
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,G5,G,5,7,0.0795,10372,2981
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,G6,G,6,7,0.0804,9952,1355
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,G7,G,7,7,0.0946,99104,138752
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,G8,G,8,7,0.093,108144,120594
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,G9,G,9,7,0.0902,97341,91341
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,G10,G,10,7,0.0929,93618,97301
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,G11,G,11,7,0.0945,93124,81842
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,G12,G,12,7,0.1103,66500,48513
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,H1,H,1,7,0.0781,8471,813
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,H2,H,2,7,0.081,7841,2169
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,H3,H,3,7,0.0817,7840,2440
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,H4,H,4,7,0.08,8193,1355
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,H5,H,5,7,0.083,7564,2981
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,H6,H,6,7,0.0841,10574,1084
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,H7,H,7,7,0.1057,39078,50413
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,H8,H,8,7,0.1113,49651,52312
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,H9,H,9,7,0.0921,57778,44727
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,H10,H,10,7,0.0902,58205,50413
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,H11,H,11,7,0.1076,61508,35229
PlateG_T24h_Trial4,2024-02_Peffect_Trial4,H12,H,12,7,0.0854,36850,17872
