plate	experiment	row	col	StrainMix	protect	path	lacZ_path	plant	protect_od	path_od	date_inoc	date_germ	date_ster	date_process	light_dn	light_lx	temp_dn	MS	MES	pH	notes	protect_v2	path_v2	protect2	path_od_adj	path_od_actual	totalOD	ratio_protect	ratio_path	ratio	protect_cells	path_cells	total_cells	protect_cells_log	path_cells_log	total_cells_log	plant_age	well	all_plant_pixels	ratio_r_q5	ratio_g_q5	ratio_b_q5	ratio_r_median	ratio_g_median	ratio_b_median	ratio_r_q95	ratio_g_q95	ratio_b_q95	pix_r_median	pix_g_median	pix_b_median	diff_rb_median	diff_gb_median	diff_gr_median	subimage.all_plant_pixels.ratio_r_q5.ratio_g_q5.ratio_b_q5.ratio_r_median.ratio_g_median.ratio_b_median.ratio_r_q95.ratio_g_q95.ratio_b_q95.pix_r_median.pix_g_median.pix_b_median.diff_rb_median.diff_gb_median.diff_gr_median
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	G	3	CH267-N2C3	CH267	N2C3	L	col0	1e-04	1e-06	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-06	1e-06	0.000101	100	1	100-1	40081.25	400.8125	40482.0625	4.60295209247889	2.60402344310557	4.60727335898347	6	G3	2790	0.323353293413174	0.380199181309904	0.247662004910857	0.334500907886342	0.393063583815029	0.271585216739636	0.347228238571851	0.417808219178082	0.286344988344988	111	131	90	21	41	20	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	H	3	CH267-MOCK	CH267	MOCK	NA	col0	1e-04	0	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0	0	1e-04	1	0	1-0	40081.25	0	40081.25	4.60295209247889	0	4.60295209247889	6	H3	6295	0.338357207674358	0.371377245508982	0.175879396984925	0.357868020304569	0.437956204379562	0.205521472392638	0.370558375634518	0.457800511508951	0.284911561691113	136	160	73	53	80	29	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	A	4	PF5-N2C3	PF5	N2C3	L	col0	1e-05	0.01	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0.01	0.01	0.01001	1	1000	1-1000	4008.125	4008125	4012133.125	3.6030495972742	6.60294136561483	6.6033754429859	6	A4	1482	0.328815834376066	0.37885926269418	0.211490286016716	0.349367088607595	0.408823529411765	0.243171456203371	0.365111005073083	0.436232808889867	0.278092915214866	128	149	89	38	59	22	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	B	4	PF5-N2C3	PF5	N2C3	L	col0	1e-05	1e-04	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-04	1e-04	0.00011	1	10	1-10	4008.125	40081.25	44089.375	3.6030495972742	4.60295209247889	4.6443437926285	6	B4	7992	0.345345345345345	0.396659707724426	0.154820733047039	0.36965811965812	0.452873563218391	0.179282318988201	0.377314814814815	0.48159509202454	0.25181598062954	160	194	76	80	113	35	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	C	4	PF5-N2C3	PF5	N2C3	L	col0	1e-05	1e-06	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-06	1e-06	1.1e-05	10	1	10-1	4008.125	400.8125	4408.9375	3.6030495972742	2.60402344310557	3.64443243445708	6	C4	9664	0.344519015659955	0.403088851387812	0.145945945945946	0.360406091370558	0.468421052631579	0.16953316953317	0.371638141809291	0.491477272727273	0.250573927159427	137	176	64	70	111	40	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	D	4	PF5-MOCK	PF5	MOCK	NA	col0	1e-05	0	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0	0	1e-05	1	0	1-0	4008.125	0	4008.125	3.6030495972742	0	3.6030495972742	6	D4	12634	0.347181805600406	0.399119403275372	0.14207650273224	0.361538461538462	0.462915601023018	0.174825174825175	0.374005305039788	0.488826815642458	0.25	139	177	67	71	109	39	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	E	4	CH267-N2C3	CH267	N2C3	L	col0	1e-05	0.01	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0.01	0.01	0.01001	1	1000	1-1000	4008.125	4008125	4012133.125	3.6030495972742	6.60294136561483	6.6033754429859	6	E4	1934	0.336467701169694	0.376839547585258	0.223241590214067	0.355358906388066	0.396551724137931	0.248571428571429	0.369415603286571	0.424084923776306	0.272339857589561	121	135	85	36	51	14	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	F	4	CH267-N2C3	CH267	N2C3	L	col0	1e-05	1e-04	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-04	1e-04	0.00011	1	10	1-10	4008.125	40081.25	44089.375	3.6030495972742	4.60295209247889	4.6443437926285	6	F4	3939	0.347529303807331	0.394778470466432	0.190721649484536	0.365239294710327	0.425373134328358	0.205882352941176	0.383135066582118	0.443877551020408	0.251861979166667	152	178	88	66	94	25	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	G	4	CH267-N2C3	CH267	N2C3	L	col0	1e-05	1e-06	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-06	1e-06	1.1e-05	10	1	10-1	4008.125	400.8125	4408.9375	3.6030495972742	2.60402344310557	3.64443243445708	6	G4	837	0.353125	0.355140186915888	0.211925120161902	0.364161849710983	0.386100386100386	0.242537313432836	0.401677597088876	0.412992176478133	0.282016645444647	124	135	82	42	50	8	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	H	4	CH267-MOCK	CH267	MOCK	NA	col0	1e-05	0	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0	0	1e-05	1	0	1-0	4008.125	0	4008.125	3.6030495972742	0	3.6030495972742	6	H4	6959	0.336390737513908	0.3589592760181	0.160872123099394	0.347715736040609	0.440922190201729	0.208791208791209	0.364640883977901	0.486301369863014	0.282358387799564	124	158	75	49	85	34	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	A	5	PF5-N2C3	PF5	N2C3	L	col0	1e-06	0.01	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0.01	0.01	0.010001	1	10000	1-10000	400.8125	4008125	4008525.8125	2.60402344310557	6.60294136561483	6.60298479288086	6	A5	3850	0.333333333333333	0.351570391105195	0.18579550124661	0.346368715083799	0.416909620991254	0.237693038726538	0.373185771815223	0.454238009757894	0.283735287586054	123	151	84	40	62	25	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	B	5	PF5-N2C3	PF5	N2C3	L	col0	1e-06	1e-04	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-04	1e-04	0.000101	1	100	1-100	400.8125	40081.25	40482.0625	2.60402344310557	4.60295209247889	4.60727335898347	6	B5	7713	0.338947368421053	0.392743934971597	0.154715129256439	0.354395604395604	0.455307262569832	0.190348525469169	0.36968085106383	0.481994459833795	0.264192139737991	133	169	70	60	97	37	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	C	5	PF5-N2C3	PF5	N2C3	L	col0	1e-06	1e-06	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-06	1e-06	2e-06	1	1	1-1	400.8125	400.8125	801.625	2.60402344310557	2.60402344310557	2.90451268292455	6	C5	3637	0.349610215896503	0.383499038965578	0.197260273972603	0.362025316455696	0.418952618453865	0.217948717948718	0.384615384615385	0.432751397646521	0.261722217149119	143	166	86	57	79	23	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	D	5	PF5-MOCK	PF5	MOCK	NA	col0	1e-06	0	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0	0	1e-06	1	0	1-0	400.8125	0	400.8125	2.60402344310557	0	2.60402344310557	6	D5	9828	0.346820809248555	0.397472677595628	0.151832460732984	0.361878453038674	0.464566929133858	0.172872340425532	0.37043273843792	0.481675392670157	0.253730348636984	140	179	66	71	110	39	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	E	5	CH267-N2C3	CH267	N2C3	L	col0	1e-06	0.01	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0.01	0.01	0.010001	1	10000	1-10000	400.8125	4008125	4008525.8125	2.60402344310557	6.60294136561483	6.60298479288086	6	E5	5319	0.349397590361446	0.355504458502317	0.162629757785467	0.361764705882353	0.413373860182371	0.224489795918367	0.394745358541986	0.454268292682927	0.278054403925882	126	146	79	49	66	17	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	F	5	CH267-N2C3	CH267	N2C3	L	col0	1e-06	1e-04	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-04	1e-04	0.000101	1	100	1-100	400.8125	40081.25	40482.0625	2.60402344310557	4.60295209247889	4.60727335898347	6	F5	5761	0.347912524850895	0.392070484581498	0.174242424242424	0.364628820960699	0.443324937027708	0.190348525469169	0.379232505643341	0.457994579945799	0.257928118393235	145	174	77	67	99	31	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	G	5	CH267-N2C3	CH267	N2C3	L	col0	1e-06	1e-06	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-06	1e-06	2e-06	1	1	1-1	400.8125	400.8125	801.625	2.60402344310557	2.60402344310557	2.90451268292455	6	G5	3254	0.342180152265596	0.381256464592951	0.198824335814809	0.35469032882826	0.40577813187647	0.239352982211371	0.372000850822462	0.440764104962141	0.265407290700482	129	149	87	42	61	19	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	H	5	CH267-MOCK	CH267	MOCK	NA	col0	1e-06	0	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0	0	1e-06	1	0	1-0	400.8125	0	400.8125	2.60402344310557	0	2.60402344310557	6	H5	7216	0.341806278623713	0.396542333408459	0.166188672822433	0.356164383561644	0.452311884300985	0.191919191919192	0.367061169239775	0.471864927553695	0.258498376106476	135	171	72	61	98	36	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	A	6	MOCK-N2C3	MOCK	N2C3	L	col0	0	0.01	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0.01	0.01	0.01	0	1	0-1	0	4008125	4008125	0	6.60294136561483	6.60294136561483	6	A6	781	0.342857142857143	0.341829085457271	0.253012048192771	0.356164383561644	0.370481927710843	0.273972602739726	0.380090497737557	0.386167146974063	0.302395209580838	124	133	95	33	35	1	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	B	6	MOCK-N2C3	MOCK	N2C3	L	col0	0	1e-04	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-04	1e-04	1e-04	0	1	0-1	0	40081.25	40081.25	0	4.60295209247889	4.60295209247889	6	B6	1390	0.340530808215524	0.35590034965035	0.226063829787234	0.354330708661417	0.397202660406886	0.250712250712251	0.369739842151418	0.419852459016393	0.284814489513467	127	140	88	35	51	16	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	C	6	MOCK-N2C3	MOCK	N2C3	L	col0	0	1e-06	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-06	1e-06	1e-06	0	1	0-1	0	400.8125	400.8125	0	2.60402344310557	2.60402344310557	6	C6	3911	0.335858585858586	0.38355791764312	0.18195847362514	0.354779411764706	0.427777777777778	0.215743440233236	0.365329205366357	0.46749226006192	0.272756978289765	134	160	82	52	80	28	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	D	6	MOCK-MOCK	MOCK	MOCK	NA	col0	0	0	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0	0	0	0	0	0-0	0	0	0	0	0	0	6	D6	5899	0.339995584988962	0.39466862105537	0.15606936416185	0.358126721763085	0.449468085106383	0.191099476439791	0.377099760574621	0.48	0.259593679458239	136	170	72	63	98	35	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	E	6	MOCK-N2C3	MOCK	N2C3	L	col0	0	0.01	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0.01	0.01	0.01	0	1	0-1	0	4008125	4008125	0	6.60294136561483	6.60294136561483	6	E6	9134	0.347058823529412	0.389743326831455	0.1640625	0.366336633663366	0.448192771084337	0.186111111111111	0.379893060576186	0.463556851311953	0.259563337471638	147	178	74	72	102	33	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	F	6	MOCK-N2C3	MOCK	N2C3	L	col0	0	1e-04	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-04	1e-04	1e-04	0	1	0-1	0	40081.25	40081.25	0	4.60295209247889	4.60295209247889	6	F6	9335	0.34	0.386681604373252	0.0769230769230769	0.355555555555556	0.455801104972376	0.188732394366197	0.391891891891892	0.53356890459364	0.266365688487585	127	163	67	60	96	36	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	G	6	MOCK-N2C3	MOCK	N2C3	L	col0	0	1e-06	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-06	1e-06	1e-06	0	1	0-1	0	400.8125	400.8125	0	2.60402344310557	2.60402344310557	6	G6	11703	0.343137254901961	0.403180136126346	0.144125945048866	0.358024691358025	0.46742209631728	0.17379679144385	0.369747899159664	0.490791865485117	0.250561433867779	132	172	63	67	107	39	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	H	6	MOCK-MOCK	MOCK	MOCK	NA	col0	0	0	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0	0	0	0	0	0-0	0	0	0	0	0	0	6	H6	18112	0.34	0.405782640830361	0.165374677002584	0.360902255639098	0.457345971563981	0.181122448979592	0.368686868686869	0.472560975609756	0.248754858034012	143	181	72	71	110	38	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	A	7	CH267-N2C3	CH267	N2C3	L	col0	0.01	0.01	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0.01	0.01	0.02	1	1	1-1	4008125	4008125	8016250	6.60294136561483	6.60294136561483	6.90397130710206	6	A7	2175	0.342694901006921	0.372195316013422	0.216352270435755	0.355555555555556	0.403508771929825	0.241758241758242	0.374089614089614	0.420139001131405	0.276858681462141	126	144	86	40	57	17	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	B	7	CH267-N2C3	CH267	N2C3	L	col0	0.01	1e-04	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-04	1e-04	0.0101	100	1	100-1	4008125	40081.25	4048206.25	6.60294136561483	4.60295209247889	6.60726273832466	6	B7	762	0.35423197492163	0.350487611121619	0.234580396861099	0.360759493670886	0.370938416422287	0.267515923566879	0.399397115565594	0.379532687311284	0.284086840963333	113	117	83	29	33	3	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	C	7	CH267-N2C3	CH267	N2C3	L	col0	0.01	1e-06	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-06	1e-06	0.010001	10000	1	10000-1	4008125	400.8125	4008525.8125	6.60294136561483	2.60402344310557	6.60298479288086	6	C7	5133	0.342639593908629	0.388757148193914	0.184470403304104	0.355670103092784	0.416918429003021	0.227513227513228	0.380804953560372	0.448	0.263279445727483	134	158	86	48	71	23	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	D	7	CH267-MOCK	CH267	MOCK	NA	col0	0.01	0	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0	0	0.01	1	0	1-0	4008125	0	4008125	6.60294136561483	0	6.60294136561483	6	D7	7080	0.34436788674307	0.39731991696227	0.143311605849555	0.357894736842105	0.455284552845528	0.186991869918699	0.371014492753623	0.489164086687306	0.257425742574257	131	166	68	62	98	36	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	E	7	PF5-N2C3	PF5	N2C3	L	col0	0.01	0.01	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0.01	0.01	0.02	1	1	1-1	4008125	4008125	8016250	6.60294136561483	6.60294136561483	6.90397130710206	6	E7	7668	0.340136054421769	0.395901334665288	0.16457072096863	0.353591160220994	0.449238578680203	0.197162977867203	0.365962307717324	0.473846153846154	0.258749018067557	130	165	72	57	91	35	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	F	7	PF5-N2C3	PF5	N2C3	L	col0	0.01	1e-04	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-04	1e-04	0.0101	100	1	100-1	4008125	40081.25	4048206.25	6.60294136561483	4.60295209247889	6.60726273832466	6	F7	5793	0.342780584679186	0.392111368909513	0.142429637622516	0.363636363636364	0.45045045045045	0.186046511627907	0.383783783783784	0.479233226837061	0.260167551507477	131	162	67	64	95	31	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	G	7	PF5-N2C3	PF5	N2C3	L	col0	0.01	1e-06	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-06	1e-06	0.010001	10000	1	10000-1	4008125	400.8125	4008525.8125	6.60294136561483	2.60402344310557	6.60298479288086	6	G7	3881	0.337386018237082	0.373297002724796	0.203076923076923	0.352760736196319	0.414322250639386	0.231552162849873	0.374517374517374	0.440514469453376	0.276243093922652	127	149	83	43	65	23	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	H	7	PF5-MOCK	PF5	MOCK	NA	col0	0.01	0	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0	0	0.01	1	0	1-0	4008125	0	4008125	6.60294136561483	0	6.60294136561483	6	H7	7592	0.344012827988338	0.387642464535424	0.176304957085304	0.36520673486786	0.438256658595642	0.196050579322638	0.376344086021505	0.45609756097561	0.265211573045594	152	182	80	69	98	30	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	A	8	CH267-N2C3	CH267	N2C3	L	col0	0.001	0.01	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0.01	0.01	0.011	1	10	1-10	400812.5	4008125	4408937.5	5.60294234079524	6.60294136561483	6.64433404092274	6	A8	9046	0.345411915577393	0.371153846153846	0.15041782729805	0.361419649778028	0.463611859838275	0.175202156334232	0.37434554973822	0.481771367083419	0.279287851321869	139	176	66	69	106	38	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	B	8	CH267-N2C3	CH267	N2C3	L	col0	0.001	1e-04	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-04	1e-04	0.0011	10	1	10-1	400812.5	40081.25	440893.75	5.60294234079524	4.60295209247889	5.64433492745049	6	B8	2393	0.345380477971007	0.36951690821256	0.208105558958801	0.357348703170029	0.392550143266476	0.248603351955307	0.375701263393571	0.431630521289296	0.273942599293845	123	137	86	38	50	12	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	C	8	CH267-N2C3	CH267	N2C3	L	col0	0.001	1e-06	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-06	1e-06	0.001001	1000	1	1000-1	400812.5	400.8125	401213.3125	5.60294234079524	2.60402344310557	5.6033764171921	6	C8	3454	0.342857142857143	0.346372061891726	0.200843869274809	0.356741573033708	0.418542845878742	0.225	0.373318693693694	0.433333333333333	0.285526315789474	138	162	86	51	74	24	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	D	8	CH267-MOCK	CH267	MOCK	NA	col0	0.001	0	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	6	D8	6775	0.341948461253244	0.396158137804916	0.171830985915493	0.355742296918768	0.443589743589744	0.199530516431925	0.373134328358209	0.469945355191257	0.255913978494624	135	169	76	60	93	34	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	E	8	PF5-N2C3	PF5	N2C3	L	col0	0.001	0.01	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0.01	0.01	0.011	1	10	1-10	400812.5	4008125	4408937.5	5.60294234079524	6.60294136561483	6.64433404092274	6	E8	5147	0.341145833333333	0.379084967320261	0.177966101694915	0.355498721227621	0.441558441558442	0.204359673024523	0.369850855151171	0.45983379501385	0.280355227292711	137	169	77	56	88	33	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	F	8	PF5-N2C3	PF5	N2C3	L	col0	0.001	1e-04	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-04	1e-04	0.0011	10	1	10-1	400812.5	40081.25	440893.75	5.60294234079524	4.60295209247889	5.64433492745049	6	F8	14076	0.343659273891832	0.397807767464582	0.15850144092219	0.360493827160494	0.45679012345679	0.181466905187835	0.369146005509642	0.4786389931207	0.255411255411255	143	181	72	70	108	38	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	G	8	PF5-N2C3	PF5	N2C3	L	col0	0.001	1e-06	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-06	1e-06	0.001001	1000	1	1000-1	400812.5	400.8125	401213.3125	5.60294234079524	2.60402344310557	5.6033764171921	6	G8	14867	0.346437346437346	0.405200344679018	0.15681233933162	0.362694300518135	0.460048426150121	0.175953079178886	0.371335504885993	0.480122324159021	0.245135879155784	145	184	70	74	113	38	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	H	8	PF5-MOCK	PF5	MOCK	NA	col0	0.001	0	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	6	H8	7005	0.342699502859278	0.339024390243902	0.168900804289544	0.35678391959799	0.443914081145585	0.2	0.369458128078818	0.467391304347826	0.302504611600738	136	168	76	59	92	33	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	A	9	CH267-N2C3	CH267	N2C3	L	col0	1e-04	0.01	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0.01	0.01	0.0101	1	100	1-100	40081.25	4008125	4048206.25	4.60295209247889	6.60294136561483	6.60726273832466	6	A9	2885	0.340968379302551	0.373471314451707	0.203134920634921	0.355882352941176	0.394936708860759	0.247282608695652	0.390157304175093	0.431439504373178	0.275330396475771	123	139	85	38	53	13	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	B	9	CH267-N2C3	CH267	N2C3	L	col0	1e-04	1e-04	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-04	1e-04	2e-04	1	1	1-1	40081.25	40081.25	80162.5	4.60295209247889	4.60295209247889	4.90397667056787	6	B9	3597	0.354495038958934	0.380952380952381	0.192102289622361	0.364902506963788	0.410994764397906	0.223057644110276	0.391629474334075	0.425	0.262611470361474	140	158	85	54	72	18	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	C	9	CH267-N2C3	CH267	N2C3	L	col0	1e-04	1e-06	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	1e-06	1e-06	0.000101	100	1	100-1	40081.25	400.8125	40482.0625	4.60295209247889	2.60402344310557	4.60727335898347	6	C9	6309	0.348837209302326	0.344717467050447	0.177248677248677	0.36318407960199	0.430992736077482	0.206989247311828	0.380281690140845	0.44987146529563	0.290020196698279	143	168	78	58	83	26	NA
scan_WCS365_CHAO_PF5_CH267_Day6002_b	2023-06-27_ac_ccpwn	D	9	CH267-MOCK	CH267	MOCK	NA	col0	1e-04	0	2023-06-28	2023-06-22	2023-06-19	2023-07-04	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	0	0	1e-04	1	0	1-0	40081.25	0	40081.25	4.60295209247889	0	4.60295209247889	6	D9	2579	0.346587902837903	0.366832996759498	0.216208427447621	0.356353591160221	0.4	0.243478260869565	0.381767083491221	0.413793103448276	0.274168757499727	129	145	88	41	57	16	NA
