UniqueID	plate	experiment	well	row	col	plate_filled_with	StrainMix	strain1	lacZ_strain1	fluor_strain1	strain2	lacZ_strain2	fluor_strain2	transfer_h	plant	strain1_od	strain2_od	Type	date_ster	date_germ	date_inoc	date_process	light_dn	light_lx	temp_dn	MS	MES	pH	notes	plant_quality	strain0	Incubator_germ	Incubator_growth	totalOD	ratio_strain2	ratio_strain1	ratio	strain2_cells	strain1_cells	total_cells	strain2_cells_log	strain1_cells_log	total_cells_log	plant_age	all_plant_pixels	ratio_r_q5	ratio_g_q5	ratio_b_q5	ratio_r_median	ratio_g_median	ratio_b_median	ratio_r_q95	ratio_g_q95	ratio_b_q95	pix_r_median	pix_g_median	pix_b_median	diff_rb_median	diff_gb_median	diff_gr_median	hue	saturation	value	Healthiness_rgb	Healthiness_hsv	neon_top	crim_top	neon_btm	crim_btm	abs600	readtime	abs600nm	crim_top_blanks	neon_top_blanks	fluor_offset	crim_raw_blanked	neon_raw_blanked	ratio_cn_fluor	CN_FC_fluor	CN_FC_fluor_offset	S12_FC_fluor	S12_FC_fluor_offset	WN_FC_fluor	WN_FC_fluor_offset
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_B_3	PlateP2_T0_Dip_Trial5	2024-03-20	B3	B	3	MOCK	WCS365-MOCK	WCS365	NA	neon	MOCK	NA	NA	0.01	col0	0.001	0	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	5	8146	0.330097087378641	0.384120813397129	0.183075681380766	0.337078651685393	0.433182145292023	0.231231231231231	0.363344051446945	0.456502802605666	0.274498104731153	111	142	75	34	66	31	0.243781094527363	0.471830985915493	0.556862745098039	500.607707687762	449.856544833853	576840	3117	NA	NA	NA	7	0.127	2296.50980392157	15084.5882352941	-1.293638561443	820.490196078431	561755.411764706	0.00146058262883651	-9.41924030729564	-8.12560174585264	9.41924030729564	8.12560174585264	9.41924030729564	8.12560174585264
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_B_4	PlateP2_T0_Dip_Trial5	2024-03-20	B4	B	4	MOCK	WCS365-MOCK	WCS365	NA	neon	MOCK	NA	NA	0.01	col0	0.001	0	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	5	8816	0.326586340675936	0.38661965217007	0.196363636363636	0.336842105263158	0.438095238095238	0.224615384615385	0.350793923268389	0.463945338574501	0.274487053858593	110	142	72	36	69	33	0.242857142857143	0.492957746478873	0.556862745098039	532.618313506957	472.327142911751	576575	3117	NA	NA	NA	7	0.103	2296.50980392157	15084.5882352941	-1.293638561443	820.490196078431	561490.411764706	0.00146127196277442	-9.41855957617709	-8.12492101473409	9.41855957617709	8.12492101473409	9.41855957617709	8.12492101473409
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_B_5	PlateP2_T0_Dip_Trial5	2024-03-20	B5	B	5	MOCK	WCS365-MOCK	WCS365	NA	neon	MOCK	NA	NA	0.01	col0	0.001	0	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	5	6115	0.328611898016997	0.380804950071005	0.189102564102564	0.340490797546012	0.432352941176471	0.228395061728395	0.364217252396166	0.45604256536667	0.280269058295964	115	145	76	36	68	30	0.239130434782609	0.475862068965517	0.568627450980392	484.667837022756	430.873885284239	535236	3683	NA	NA	NA	7	0.1416	2296.50980392157	15084.5882352941	-1.293638561443	1386.49019607843	520151.411764706	0.00266555115437353	-8.5513504156665	-7.2577118542235	8.5513504156665	7.2577118542235	8.5513504156665	7.2577118542235
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_B_6	PlateP2_T0_Dip_Trial5	2024-03-20	B6	B	6	MOCK	WCS365-MOCK	WCS365	NA	neon	MOCK	NA	NA	0.01	col0	0.001	0	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	5	7715	0.323886639676113	0.386747765702754	0.197761194029851	0.333333333333333	0.437299035369775	0.230031948881789	0.34561762077685	0.465384615384615	0.278491085518584	99	130	69	30	61	31	0.251366120218579	0.469230769230769	0.509803921568627	478.149242933537	458.512928391551	562503	2267	NA	NA	NA	7	0.1151	2296.50980392157	15084.5882352941	-1.293638561443	-29.5098039215686	547418.411764706	NA	NA	NA	NA	NA	NA	NA
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_B_7	PlateP2_T0_Dip_Trial5	2024-03-20	B7	B	7	MOCK	N2C3-MOCK	N2C3	NA	crim	MOCK	NA	NA	0.01	col0	0.001	0	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	5	4999	0.334355828220859	0.383558420628525	0.190634406354515	0.34384858044164	0.425655976676385	0.231746031746032	0.36513719238369	0.452012383900929	0.272265890711208	113	139	75	36	62	27	0.234375	0.460431654676259	0.545098039215686	429.080520502978	399.169424928347	33115	260143	NA	NA	NA	7	0.1318	2296.50980392157	15084.5882352941	-1.293638561443	257846.490196078	18030.4117647059	14.3006434662134	3.83800815829868	5.13164671974168	3.83800815829868	5.13164671974168	-3.83800815829868	-5.13164671974168
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_B_8	PlateP2_T0_Dip_Trial5	2024-03-20	B8	B	8	MOCK	N2C3-MOCK	N2C3	NA	crim	MOCK	NA	NA	0.01	col0	0.001	0	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	5	3243	0.341574146178663	0.354477611940299	0.197843124960813	0.36096256684492	0.405275779376499	0.235955056179775	0.375314861460957	0.437139263252471	0.282398452611219	139	160	89	48	65	17	0.215962441314554	0.44375	0.627450980392157	347.597003708373	336.478581030832	29433	233457	NA	NA	NA	7	0.1151	2296.50980392157	15084.5882352941	-1.293638561443	231160.490196078	14348.4117647059	16.1105280491521	4.00993187641838	5.30357043786138	4.00993187641838	5.30357043786138	-4.00993187641838	-5.30357043786138
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_B_9	PlateP2_T0_Dip_Trial5	2024-03-20	B9	B	9	MOCK	N2C3-MOCK	N2C3	NA	crim	MOCK	NA	NA	0.01	col0	0.001	0	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	5	5647	0.332466758613302	0.384057971014493	0.185303514376997	0.341389728096677	0.429394812680115	0.230529595015576	0.367977528089888	0.452229299363057	0.271240989674654	115	144	76	37	66	29	0.237745098039216	0.472222222222222	0.564705882352941	465.234941317425	421.219658264171	27519	161776	NA	NA	NA	7	0.1103	2296.50980392157	15084.5882352941	-1.293638561443	159479.490196078	12434.4117647059	12.8256561881559	3.68096073398916	4.97459929543216	3.68096073398916	4.97459929543216	-3.68096073398916	-4.97459929543216
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_B_10	PlateP2_T0_Dip_Trial5	2024-03-20	B10	B	10	MOCK	N2C3-MOCK	N2C3	NA	crim	MOCK	NA	NA	0.01	col0	0.001	0	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	5	5449	0.336320248820249	0.358168944236279	0.233898305084746	0.353135313531353	0.389380530973451	0.25974025974026	0.368090166063828	0.414239482200647	0.282250215838631	109	123	80	30	40	12	0.22093023255814	0.349593495934959	0.482352941176471	239.129376145705	288.583469688033	30178	253574	NA	NA	NA	7	0.1281	2296.50980392157	15084.5882352941	-1.293638561443	251277.490196078	15093.4117647059	16.6481570975	4.05729057888361	5.35092914032661	4.05729057888361	5.35092914032661	-4.05729057888361	-5.35092914032661
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_B_11	PlateP2_T0_Dip_Trial5	2024-03-20	B11	B	11	MOCK	N2C3-MOCK	N2C3	NA	crim	MOCK	NA	NA	0.01	col0	0.001	0	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	5	5220	0.332480818414322	0.380184331797235	0.197568389057751	0.347826086956522	0.423023055375997	0.232352941176471	0.366559485530547	0.443333333333333	0.275294117647059	122	149	81	39	67	25	0.232843137254902	0.456375838926175	0.584313725490196	434.977182105654	395.063311918365	17781	86654	NA	NA	NA	7	0.1036	2296.50980392157	15084.5882352941	-1.293638561443	84357.4901960784	2696.41176470588	31.285092024986	4.96740344261314	6.26104200405614	4.96740344261314	6.26104200405614	-4.96740344261314	-6.26104200405614
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_B_12	PlateP2_T0_Dip_Trial5	2024-03-20	B12	B	12	MOCK	N2C3-MOCK	N2C3	NA	crim	MOCK	NA	NA	0.01	col0	0.001	0	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	5	5985	0.325848286656605	0.388753056234719	0.201526807557403	0.336538461538462	0.43728813559322	0.226480836236934	0.347985347985348	0.458781362007168	0.275324675324675	102	131	68	33	64	31	0.243386243386243	0.480916030534351	0.513725490196078	475.919225775526	442.107605025934	16217	104994	NA	NA	NA	7	0.1238	2296.50980392157	15084.5882352941	-1.293638561443	102697.490196078	1132.41176470588	90.6891763198448	6.50285847142416	7.79649703286716	6.50285847142416	7.79649703286716	-6.50285847142416	-7.79649703286716
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_C_1	PlateP2_T0_Dip_Trial5	2024-03-20	C1	C	1	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	9018	0.32258064516129	0.381962864721485	0.190265486725664	0.333333333333333	0.439446366782007	0.227272727272727	0.345205479452055	0.474358974358974	0.279452054794521	98	128	67	30	62	31	0.248633879781421	0.4765625	0.501960784313725	490.439639978798	468.645069284176	812695	60300	NA	NA	NA	7	0.2589	2296.50980392157	15084.5882352941	-1.293638561443	58003.4901960784	797610.411764706	0.0727215810382242	-3.78147262430197	-2.48783406285897	3.78147262430197	2.48783406285897	3.78147262430197	2.48783406285897
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_C_2	PlateP2_T0_Dip_Trial5	2024-03-20	C2	C	2	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	9904	0.323529411764706	0.394805194805195	0.201277955271566	0.335494378480614	0.438485804416404	0.227405247813411	0.349566281429355	0.457627118644068	0.269500092106475	106	139	70	34	66	32	0.246376811594203	0.496402877697842	0.545098039215686	519.461082383694	488.701627035019	516212	33706	NA	NA	NA	7	0.1003	2296.50980392157	15084.5882352941	-1.293638561443	31409.4901960784	501127.411764706	0.0626776533446271	-3.99590502354823	-2.70226646210523	3.99590502354823	2.70226646210523	3.99590502354823	2.70226646210523
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_C_3	PlateP2_T0_Dip_Trial5	2024-03-20	C3	C	3	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	8479	0.328445747800586	0.384247034341677	0.186885245901639	0.342756183745583	0.437299035369775	0.22089552238806	0.357615894039735	0.462638763477984	0.276442307692308	113	143	72	39	70	30	0.237089201877934	0.496503496503497	0.56078431372549	510.691460793373	462.43354437987	238050	21818	NA	NA	NA	7	0.0957	2296.50980392157	15084.5882352941	-1.293638561443	19521.4901960784	222965.411764706	0.0875538947569112	-3.51368483268639	-2.22004627124339	3.51368483268639	2.22004627124339	3.51368483268639	2.22004627124339
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_C_4	PlateP2_T0_Dip_Trial5	2024-03-20	C4	C	4	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	7261	0.329305135951662	0.380184331797235	0.195195195195195	0.341954022988506	0.428571428571429	0.232484076433121	0.360759493670886	0.451713395638629	0.279236276849642	116	145	77	36	65	28	0.237745098039216	0.468965517241379	0.568627450980392	467.187805593802	430.485581291904	439444	12465	NA	NA	NA	7	0.1026	2296.50980392157	15084.5882352941	-1.293638561443	10168.4901960784	424359.411764706	0.0239619763676092	-5.38310928422903	-4.08947072278603	5.38310928422903	4.08947072278603	5.38310928422903	4.08947072278603
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_C_5	PlateP2_T0_Dip_Trial5	2024-03-20	C5	C	5	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	6667	0.331444759206799	0.381169084674228	0.192425836313907	0.34402332361516	0.426553672316384	0.230088495575221	0.362573099415205	0.45016077170418	0.281179138321995	121	149	80	40	69	28	0.234299516908213	0.463087248322148	0.584313725490196	477.999448894496	414.907799040413	427907	2267	NA	NA	NA	7	0.1063	2296.50980392157	15084.5882352941	-1.293638561443	-29.5098039215686	412822.411764706	NA	NA	NA	NA	NA	NA	NA
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_C_6	PlateP2_T0_Dip_Trial5	2024-03-20	C6	C	6	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	7223	0.327327327327327	0.382291238173591	0.198581560283688	0.335463258785943	0.432098765432099	0.234375	0.351533767711242	0.453846153846154	0.27930174563591	107	138	75	32	63	31	0.248677248677249	0.456521739130435	0.541176470588235	482.347217163181	438.073801095063	1078944	7935	NA	NA	NA	7	0.1534	2296.50980392157	15084.5882352941	-1.293638561443	5638.49019607843	1063859.41176471	0.00530003319397761	-7.55978288939438	-6.26614432795138	7.55978288939438	6.26614432795138	7.55978288939438	6.26614432795138
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_C_7	PlateP2_T0_Dip_Trial5	2024-03-20	C7	C	7	MOCK	N2C3-WCS365	N2C3	NA	crim	WCS365	NA	neon	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	7149	0.330188679245283	0.380510440835267	0.192186323130949	0.34047619047619	0.43019943019943	0.231197771587744	0.359621451104101	0.452742318866097	0.280092592592593	116	146	78	35	67	29	0.240196078431373	0.465753424657534	0.572549019607843	481.788255225135	431.189488694641	252958	92392	NA	NA	NA	7	0.1038	2296.50980392157	15084.5882352941	-1.293638561443	90095.4901960784	237873.411764706	0.378753932722826	-1.40066722626148	-0.107028664818479	-1.40066722626148	-0.107028664818479	1.40066722626148	0.107028664818479
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_C_8	PlateP2_T0_Dip_Trial5	2024-03-20	C8	C	8	MOCK	N2C3-WCS365	N2C3	NA	crim	WCS365	NA	neon	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	6344	0.328445747800586	0.390457729848867	0.207667731629393	0.336569579288026	0.435643564356436	0.227692307692308	0.348623853211009	0.449511400651466	0.273544360632184	112	144	74	35	67	32	0.242857142857143	0.486111111111111	0.564705882352941	498.118543062425	448.898178120294	464807	76802	NA	NA	NA	7	0.1109	2296.50980392157	15084.5882352941	-1.293638561443	74505.4901960784	449722.411764706	0.165669951612417	-2.59361613741477	-1.29997757597177	-2.59361613741477	-1.29997757597177	2.59361613741477	1.29997757597177
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_C_9	PlateP2_T0_Dip_Trial5	2024-03-20	C9	C	9	MOCK	N2C3-WCS365	N2C3	NA	crim	WCS365	NA	neon	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	8364	0.331148612450445	0.381294964028777	0.184210526315789	0.338983050847458	0.432432432432432	0.231003039513678	0.361370716510903	0.460750853242321	0.277904328018223	111	142	75	34	65	30	0.243781094527363	0.471830985915493	0.556862745098039	490.308243162302	451.1756603747	581939	70002	NA	NA	NA	7	0.1417	2296.50980392157	15084.5882352941	-1.293638561443	67705.4901960784	566854.411764706	0.119440704334118	-3.06563351679773	-1.77199495535473	-3.06563351679773	-1.77199495535473	3.06563351679773	1.77199495535473
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_C_10	PlateP2_T0_Dip_Trial5	2024-03-20	C10	C	10	MOCK	N2C3-WCS365	N2C3	NA	crim	WCS365	NA	neon	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	6287	0.330365044247788	0.385357081182152	0.198675496688742	0.33993399339934	0.43108504398827	0.229166666666667	0.353135313531353	0.454849498327759	0.276485788113695	113	143	76	37	67	30	0.241293532338308	0.468531468531469	0.56078431372549	482.411091694982	429.435566088626	279665	66612	NA	NA	NA	7	0.1184	2296.50980392157	15084.5882352941	-1.293638561443	64315.4901960784	264580.411764706	0.243084851849406	-2.0404681021487	-0.746829540705699	-2.0404681021487	-0.746829540705699	2.0404681021487	0.746829540705699
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_C_11	PlateP2_T0_Dip_Trial5	2024-03-20	C11	C	11	MOCK	N2C3-WCS365	N2C3	NA	crim	WCS365	NA	neon	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	7555	0.331360946745562	0.380831341927232	0.194805194805195	0.342783505154639	0.429878048780488	0.227692307692308	0.356902356902357	0.45659527998544	0.279236276849642	113	142	74	37	66	28	0.237745098039216	0.47887323943662	0.556862745098039	473.151617808475	441.542628024918	304579	87297	NA	NA	NA	7	0.1317	2296.50980392157	15084.5882352941	-1.293638561443	85000.4901960784	289494.411764706	0.293617032805334	-1.76799243314007	-0.474353871697071	-1.76799243314007	-0.474353871697071	1.76799243314007	0.474353871697071
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_C_12	PlateP2_T0_Dip_Trial5	2024-03-20	C12	C	12	MOCK	N2C3-WCS365	N2C3	NA	crim	WCS365	NA	neon	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	9221	0.327868852459016	0.388020833333333	0.199367088607595	0.336538461538462	0.441860465116279	0.221556886227545	0.351032448377581	0.458745874587459	0.271844660194175	105	137	68	35	67	32	0.243961352657005	0.503649635036496	0.537254901960784	519.392090442724	487.162210348202	416493	170648	NA	NA	NA	7	0.3141	2296.50980392157	15084.5882352941	-1.293638561443	168351.490196078	401408.411764706	0.419401998717359	-1.25359435807672	0.0400442033662793	-1.25359435807672	0.0400442033662793	1.25359435807672	-0.0400442033662793
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_D_1	PlateP2_T0_Dip_Trial5	2024-03-20	D1	D	1	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	7268	0.325423728813559	0.380352644836272	0.190839694656489	0.335031871941008	0.436426116838488	0.232394366197183	0.353524094447661	0.464788732394366	0.281094527363184	102	133	70	30	62	31	0.248677248677249	0.473684210526316	0.52156862745098	478.822858938289	454.860424652348	1015789	21265	NA	NA	NA	7	0.27	2296.50980392157	15084.5882352941	-1.293638561443	18968.4901960784	1000704.41176471	0.018955137973888	-5.72126723189347	-4.42762867045047	5.72126723189347	4.42762867045047	5.72126723189347	4.42762867045047
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_D_2	PlateP2_T0_Dip_Trial5	2024-03-20	D2	D	2	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	6421	0.324929971988796	0.390180878552972	0.20679012345679	0.338842975206612	0.433139534883721	0.227692307692308	0.350157728706625	0.450479233226837	0.276346604215457	111	142	74	36	67	30	0.242647058823529	0.47887323943662	0.556862745098039	483.574128256271	442.440563171148	526598	5386	NA	NA	NA	7	0.1094	2296.50980392157	15084.5882352941	-1.293638561443	3089.49019607843	511513.411764706	0.00603990066539953	-7.37125946205113	-6.07762090060813	7.37125946205113	6.07762090060813	7.37125946205113	6.07762090060813
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_D_3	PlateP2_T0_Dip_Trial5	2024-03-20	D3	D	3	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	7144	0.321554770318021	0.385365853658537	0.210526315789474	0.334158415841584	0.434250764525994	0.231034482758621	0.349206349206349	0.448387096774194	0.280866904348821	108	138	72	32	64	31	0.242424242424242	0.478260869565217	0.541176470588235	485.604281374001	446.840838623419	478979	15027	NA	NA	NA	7	0.1186	2296.50980392157	15084.5882352941	-1.293638561443	12730.4901960784	463894.411764706	0.0274426461565903	-5.18743658971704	-3.89379802827404	5.18743658971704	3.89379802827404	5.18743658971704	3.89379802827404
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_D_4	PlateP2_T0_Dip_Trial5	2024-03-20	D4	D	4	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	7979	0.333333333333333	0.381944444444444	0.187701269604182	0.340057636887608	0.434083601286174	0.226993865030675	0.359430604982206	0.458333333333333	0.280355263972272	117	148	77	38	70	30	0.23943661971831	0.47972972972973	0.580392156862745	507.260375875595	448.203034817314	439706	4536	NA	NA	NA	7	0.105	2296.50980392157	15084.5882352941	-1.293638561443	2239.49019607843	424621.411764706	0.00527408683130514	-7.56686296107772	-6.27322439963472	7.56686296107772	6.27322439963472	7.56686296107772	6.27322439963472
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_D_5	PlateP2_T0_Dip_Trial5	2024-03-20	D5	D	5	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	7020	0.331506849315069	0.384615384615385	0.194985196475184	0.344927536231884	0.421917808219178	0.231843575418994	0.360696882158124	0.450746268656716	0.276462149694691	124	152	83	40	68	27	0.234299516908213	0.453947368421053	0.596078431372549	469.26067471023	409.101645158293	609643	16726	NA	NA	NA	7	0.1295	2296.50980392157	15084.5882352941	-1.293638561443	14429.4901960784	594558.411764706	0.0242692558217288	-5.36472631856469	-4.07108775712169	5.36472631856469	4.07108775712169	5.36472631856469	4.07108775712169
2024_03_Peffect_Trial5_PlateP2_T0_Dip_Trial5_D_6	PlateP2_T0_Dip_Trial5	2024-03-20	D6	D	6	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	5621	0.32962962962963	0.38618925831202	0.203389830508475	0.337078651685393	0.437142857142857	0.225146198830409	0.344632768361582	0.458483754512635	0.277056277056277	113	145	75	37	70	33	0.242857142857143	0.482758620689655	0.568627450980392	509.985154412913	439.642374493891	516725	6520	NA	NA	NA	7	0.1123	2296.50980392157	15084.5882352941	-1.293638561443	4223.49019607843	501640.411764706	0.00841935796444457	-6.89207406287018	-5.59843550142718	6.89207406287018	5.59843550142718	6.89207406287018	5.59843550142718
